Date,Headline,Ticker,Content
2017-08-11 04:02:12 UTC,Alcobra Reports Q2 EPS $(0.13) vs $(0.14) Est.,ADHD,
2017-06-26 00:00:00 UTC,"The Zacks Analyst Blog Highlights: Novartis, Roche, Shire, Neos and Novo Nordisk",ADHD,
2017-06-26 00:00:00 UTC,"Wall Street's M&A Chatter From June 22-25: Alcobra, Etsy, Sprouts Farmers Market, Whole Foods",ADHD,
2017-06-23 00:00:00 UTC,"Pharma Stock Roundup: NVS Scores with Positive Data, Shire ADHD Drug Gets FDA Nod",ADHD,
2017-06-23 00:00:00 UTC,"Alcobra Offers Update On Review Of Strategic Alternatives: Has Engaged Ladenburg Thalmann To Explore, Evaluate Strategic Alternatives",ADHD,
2017-06-21 00:00:00 UTC,Shire's (SHPG) ADHD Drug Mydayis Receives Approval in US,ADHD,
2017-06-16 00:00:00 UTC,"Pharma Stock Roundup: J&J, Lilly Present Data, Merck Keytruda Study Enrolment Paused",ADHD,
2017-06-12 00:00:00 UTC,"Alcobra Reports Cooperation Agreement with Brosh Group and Adds 2 Directors To Board, Will Continue To Review Strategic Alternatives",ADHD,
2017-06-09 00:00:00 UTC,"Alcobra Shares Up 21% Premarket; Traders Circulating Article From Calcalist 'Marius Nacht, Yitzhak Petersburg offer to take over Alcobra at a 50% premium on the market price'",ADHD,
2017-05-30 00:00:00 UTC,Alcobra Reports Q1 EPS $(0.13) vs $(0.18) Est.,ADHD,
2017-05-15 00:00:00 UTC,"Alcobra CEO Dr. Yaron Daniely To Step Down, Names David Baker Interim CEO",ADHD,
2017-05-05 00:00:00 UTC,"Alcobra Issues Update on Cancellation of Special Meeting Called by Brosh: Firm Will Withdraw Related Meeting Notice, Proxy Materials, Will Refrain from Initiating Proceedings or Taking Action for Convening Meeting of Holders",ADHD,
2017-04-24 00:00:00 UTC,Alcobra Urges Shareholders to Reject Brosh Group's Efforts to Take Control of Board of Directors -6-K,ADHD,
2017-04-10 00:00:00 UTC,Amended 13D Filing from Exodus Capital on Alcobra Shows Increased Stake to 16.8%,ADHD,
2017-04-05 00:00:00 UTC,"Alcobra Says Brosh Capital's Request Does Not Comply With Alcobra's Articles of Association, Addresses Brosh's 'Misinformed Views' In Letter",ADHD,
2017-03-16 00:00:00 UTC,"Brosh Capital Expresses Concern with Alcobra's Prolonged Underperformance, Capital Allocation, Board Oversight and Corporate Governance, Nominates 6 Qualified Directors To Replace Board",ADHD,
2017-02-15 00:00:00 UTC,Alcobra Pops to High of $1.33 on Volume,ADHD,
2017-02-15 00:00:00 UTC,"Alcobra Q4 EPS $(0.22) vs $(0.27) Est, No Revenue",ADHD,
2017-02-09 00:00:00 UTC,"Benzinga's Top Upgrades, Downgrades For February 9, 2017",ADHD,
2017-02-09 00:00:00 UTC,Roth Capital Upgrades Alcobra Ltd. To Buy,ADHD,
2017-02-06 00:00:00 UTC,Alcobra Reports Productive FDA Meeting for New Lead Product Candidate for ADHD,ADHD,
2017-01-18 00:00:00 UTC,"Jefferies Downgrades Alcobra Ltd. - Ordinary Shares to Hold, Lowers Target to $1.25",ADHD,
2017-01-17 00:00:00 UTC,Mid-Afternoon Market Update: Crude Oil Up 1.2%; Progress Software Shares Plunge,ADHD,
2017-01-17 00:00:00 UTC,12 Biggest Mid-Day Losers For Tuesday,ADHD,
2017-01-17 00:00:00 UTC,Oppenheimer on Alcobra: Highlighting Downside in Stock Tues. (Down ~50%) Puts Market Cap Below Cash Value Near $50M; Believes Co. Has Potential to Build Upon Current Valuation,ADHD,
2017-01-17 00:00:00 UTC,Mid-Day Market Update: Clayton Williams Energy Surges On Acquisition News; Christopher & Banks Shares Slide,ADHD,
2017-01-17 00:00:00 UTC,Mid-Morning Market Update: Markets Open Lower; Morgan Stanley Tops Q4 Estimates,ADHD,
2017-01-17 00:00:00 UTC,From Conf Call: Alcobra Says Expects to End 2016 With Cash Balance of ~$50M,ADHD,
2017-01-17 00:00:00 UTC,"From Conf Call: Alcobra CEO Says Continuing to Evaluate Promise of MDX in Other Diseases, Including Fragile X Syndrome",ADHD,
2017-01-17 00:00:00 UTC,From Conf Call: Alcobra Says Will Unlikely Continue Development of MDX for ADHD,ADHD,
2017-01-17 00:00:00 UTC,Alcobra Shares Down ~16% Following Halt on Endpoint Miss,ADHD,
2017-01-17 00:00:00 UTC,Alcobra Phase 3 Trial Misses Primary Endpoint,ADHD,
2017-01-09 00:00:00 UTC,15 Stocks Moving In Monday's Pre-Market Session,ADHD,
2017-01-05 00:00:00 UTC,Option Alert: Alcobra Jan 2.5 Calls: 500 @ ASK $0.25: 545 traded vs 1091 OI: Earnings 2/16 Before Open (est) $2.35 Ref,ADHD,
2016-12-22 00:00:00 UTC,Alcobra Spokesperson Tells Benzinga Details Of Update On Recent FDA Meeting On MEASURE Study Clinical Hold Not Likely To Come Until 2017,ADHD,
2016-12-14 00:00:00 UTC,18 Biggest Mid-Day Losers For Wednesday,ADHD,
2016-12-14 00:00:00 UTC,20 Stocks Moving In Wednesday's Pre-Market Session,ADHD,
2016-12-14 00:00:00 UTC,"Alcobra Says Held Meeting with FDA to Discuss Clinical Hold, Says Expects to Provide More Detail in Coming Weeks",ADHD,
2016-11-17 00:00:00 UTC,Jefferies London Health Care Conference Continues Today,ADHD,
2016-11-15 00:00:00 UTC,Alcobra Reports Q3 EPS $(0.28) vs. Est. $(0.26),ADHD,
2016-11-02 00:00:00 UTC,WBB Securities Upgrades Alcobra Ltd. - Ordinary Shares to Hold,ADHD,
2016-10-28 00:00:00 UTC,7 Biggest Price Target Changes For Friday,ADHD,
2016-10-28 00:00:00 UTC,"Barclays Downgrades Alcobra Ltd. - Ordinary Shares to Underweight, Lowers to $2.00",ADHD,
2016-09-30 00:00:00 UTC,12 Biggest Mid-Day Losers For Friday,ADHD,
2016-09-30 00:00:00 UTC,Benzinga's Top Downgrades,ADHD,
2016-09-30 00:00:00 UTC,The Market In 5 Minutes: Deutsche Bank Woes Bring Down Indexes,ADHD,
2016-09-30 00:00:00 UTC,PiperJaffray Downgrades Alcobra to Neutral,ADHD,
2016-09-29 00:00:00 UTC,12 Biggest Mid-Day Losers For Thursday,ADHD,
2016-09-29 00:00:00 UTC,Mid-Day Market Update: Crude Oil Rises Over 2%; Intra-Cellular Therapies Shares Slide,ADHD,
2016-09-29 00:00:00 UTC,Trial Hold And Downgrades Sink Alcobra By 50%,ADHD,
2016-09-29 00:00:00 UTC,Oppenheimer Downgrades Alcobra to Perform,ADHD,
2016-09-29 00:00:00 UTC,Mid-Morning Market Update: Markets Edge Lower; PepsiCo Beats Q3 Expectations,ADHD,
2016-09-29 00:00:00 UTC,Cantor Fitzgerald Downgrades Alcobra to Hold,ADHD,
2016-09-29 00:00:00 UTC,Alcobra Announces IND Clinical Hold Affecting the MDX Phase III MEASURE Study,ADHD,
2016-08-30 00:00:00 UTC,10 Biggest Mid-Day Losers For Tuesday,ADHD,
2016-08-30 00:00:00 UTC,"Alcobra Q2 EPS ($0.21) vs ($0.22) est, No Revenue",ADHD,
2016-08-30 00:00:00 UTC,"Earnings Scheduled For August 30, 2016",ADHD,
2016-08-01 00:00:00 UTC,Benzinga's Top Initiations,ADHD,
2016-08-01 00:00:00 UTC,"Barclays Initiates Coverage on Alcobra at Equal-weight, Announces $8.00 PT",ADHD,
2016-07-19 00:00:00 UTC,Alcobra Reports Was Granted EU Orphan Drug Designation for Metadoxine in Fragile X Syndrome,ADHD,
2016-06-21 00:00:00 UTC,Premarket Roth Capital Reinstated Buy on Alcobra,ADHD,
2016-06-07 00:00:00 UTC,Alcobra Shares Initiated At Buy; Cantor Sees 'Greater Opportunity For Success',ADHD,
2016-06-07 00:00:00 UTC,"Cantor Fitzgerald Initiates Coverage on Alcobra at Buy, Announces $16.00 PT",ADHD,
2016-05-16 00:00:00 UTC,Alcobra Reports Q1 EPS $(0.18) vs $(0.22) Est.,ADHD,
2016-02-18 00:00:00 UTC,Benzinga's Top Initiations,ADHD,
2016-02-18 00:00:00 UTC,Jefferies Initiates Coverage on Alcobra at Buy,ADHD,
2016-02-17 00:00:00 UTC,Alcobra Reports Q4 EPS $(0.20) vs $(0.28) Est.,ADHD,
2016-02-11 00:00:00 UTC,"Lockup Expiry For FitBit, Alcobra",ADHD,
2016-02-04 00:00:00 UTC,Earlier Roth Capital Initiated Coverage on Alcobra at Buy,ADHD,
2016-01-25 00:00:00 UTC,Benzinga's Top Initiations,ADHD,
2016-01-25 00:00:00 UTC,Oppenheimer Initiates Coverage on Alcobra at Outperform,ADHD,
2016-01-08 00:00:00 UTC,13G Filing from Franklin Resources on Alcobra Shows New 10.4% Stake,ADHD,
2015-11-16 00:00:00 UTC,Hayman Capital Adds New Positions,ADHD,
2015-11-13 00:00:00 UTC,8 Stocks Moving In Friday's After-Hours Session,ADHD,
2015-11-13 00:00:00 UTC,Morning Market Losers,ADHD,
2015-11-13 00:00:00 UTC,Alcobra Prices 6.175M Shares At $6.50/Share,ADHD,
2015-11-12 00:00:00 UTC,Alcobra Reports Q3 EPS $(0.20) vs $(0.31) Est.,ADHD,
2015-11-12 00:00:00 UTC,Alcobra Reports Offering of Ordinary Shares,ADHD,
2015-09-21 00:00:00 UTC,Alcobra Reports FDA Fast Track Designation for MDX for Fragile X Syndrome,ADHD,
2015-08-13 00:00:00 UTC,"Roth Captial's Chattopadhyay Reiterates Buy, Raises Target on Alcobra Pharma to $16, Believes MEASURE Study 'Key Inflection Point'",ADHD,
2015-06-24 00:00:00 UTC,"Wednesday's Mid-Day Movers: Fitbit, Transition Therapeutics Losing Big; Celator Pharma, MeetMe Up",ADHD,
2015-06-24 00:00:00 UTC,Morning Market Losers,ADHD,
2015-06-24 00:00:00 UTC,WBB Securities Downgrades Alcobra to Hold,ADHD,
2015-06-24 00:00:00 UTC,Benzinga's Top #PreMarket Losers,ADHD,
2015-06-24 00:00:00 UTC,UPDATE: Alcobra Says Study Did Not Meet Primary Endpoint of Change on ADHD Rs-IV Inattentive Subscale,ADHD,
2015-06-24 00:00:00 UTC,Alcobra Reports Results from Phase 2 Trial of MDX for Fragile X Syndrome,ADHD,
2015-06-23 00:00:00 UTC,"Alcobra Ltd. to Highlight Results of Phase II Fragile X Trial in a Conference Call & Webcast Presentation on Wednesday, June 24",ADHD,
2015-05-06 00:00:00 UTC,Alcobra Reports Q1 EPS $(0.26) vs. Est. (0.29),ADHD,
2015-03-10 00:00:00 UTC,Morning Market Losers,ADHD,
2015-03-10 00:00:00 UTC,Benzinga's Top #PreMarket Gainers,ADHD,
2015-03-10 00:00:00 UTC,Alcobra's MDX Meets Primary Endpoint in Phase II Safety and Tolerability Clinical Trial In ADHD Children,ADHD,
2015-02-12 00:00:00 UTC,Alcobra Reports Q4 EPS $-0.50 Vs Est -$0.60,ADHD,
2015-01-16 00:00:00 UTC,Broadfin Capital Shows 6.8% Passive Stake in Alcobra,ADHD,
2015-01-16 00:00:00 UTC,Deerfield Reports 7% Passive Stake in Alcobra,ADHD,
2015-01-09 00:00:00 UTC,Alcobra Prices 6.5M Shares at $4/Share,ADHD,
2015-01-08 00:00:00 UTC,Alcobra Commences Public Offering of Ordinary Shares,ADHD,
2014-11-17 00:00:00 UTC,Aegis Capital Downgrades Alcobra Following Q3 Results,ADHD,
2014-11-17 00:00:00 UTC,Aegis Capital Downgrades Alcobra Pharma to Hold,ADHD,
2014-11-17 00:00:00 UTC,Alcobra Pharma Reports Q3 EPS of $(0.77) vs $(0.56) Est,ADHD,
2014-10-23 00:00:00 UTC,"FBR Capital Downgrades Alcobra Pharma to Market Perform, Lowers PT to $4.00",ADHD,
2014-10-23 00:00:00 UTC,"Midday Losers From October 23: Yelp, Alcobra, Ultratech",ADHD,
2014-10-23 00:00:00 UTC,Morning Market Losers,ADHD,
2014-10-23 00:00:00 UTC,Alcobra Announces Presentation of New Data From Phase III Adult ADHD Study at AACAP Annual Meeting,ADHD,
2014-10-07 00:00:00 UTC,"FBR Capital Downgrades Alcobra Pharma to Hold, Lowers PT to $9.00",ADHD,
2014-10-06 00:00:00 UTC,Stocks Hitting 52-Week Lows,ADHD,
2014-10-06 00:00:00 UTC,Morning Market Losers,ADHD,
2014-10-06 00:00:00 UTC,Benzinga's Top #PreMarket Losers,ADHD,
2014-10-06 00:00:00 UTC,Alcobra Shares Fall 50% Following Announcement of Topline Results from Phase III Study of MDX in Adult ADHD,ADHD,
2014-10-06 00:00:00 UTC,US Stock Futures Signal Higher Start On Wall Street,ADHD,
2014-10-06 00:00:00 UTC,Alcobra Announces Positive Topline Results from Phase III Study of MDX in Adult ADHD,ADHD,
2014-09-23 00:00:00 UTC,Benzinga's Volume Movers,ADHD,
2014-09-19 00:00:00 UTC,Alcobra Announces Completion Of Phase 3 Trial Of MDX,ADHD,
2014-09-02 00:00:00 UTC,Alcobra Announces Enrollment Of First Patient In Phase IIb Clinical Trial Of MDX In Adolescents With ADHD,ADHD,
2014-08-27 00:00:00 UTC,"FBR Capital Initiates Coverage on Alcobra Pharma at Market Perform, Announces $23.00 PT",ADHD,
2014-08-19 00:00:00 UTC,Alcobra Announces Enrollment of First Patient For Phase IIb Trial of MDX,ADHD,
2014-08-11 00:00:00 UTC,Alcobra Pharma Reports Q2 EPS of $(0.57); Revenue of $7.78M,ADHD,
2014-08-04 00:00:00 UTC,"Piper Jaffray Initiates Coverage on Alcobra Pharma at Overweight, Announces $42.00 PT",ADHD,
2014-08-01 00:00:00 UTC,Benzinga's Top Initiations,ADHD,
2014-08-01 00:00:00 UTC,Roth Capital Initiates Alcobra Pharma With Buy,ADHD,
2014-08-01 00:00:00 UTC,"Roth Capital Initiates Coverage on Alcobra Pharma at Buy, Announces $40.00 PT",ADHD,
2014-07-14 00:00:00 UTC,F-3 from Alcobra Shows Registration for $100M Share Offering,ADHD,
2014-07-14 00:00:00 UTC,Alcobra Announces Completion of Recruitment for Phase III MDX Trial,ADHD,
2014-06-26 00:00:00 UTC,"WBB Securities Initiates Coverage on Alcobra Pharma at Hold, Announces $18.00 PT",ADHD,
2014-05-15 00:00:00 UTC,Alcobra Pharma Reports Q1 EPS of $(0.57),ADHD,
2014-05-08 00:00:00 UTC,UPDATE: Alcobra Has Won FDA Clearance for Phase IIB STudy of MDX in Fragile X,ADHD,
2014-05-08 00:00:00 UTC,Alcobra Announces FDA Clearance of Protocol for Phase IIb For Metadoxine Extended Release,ADHD,
2014-04-17 00:00:00 UTC,"Canaccord Genuity Initiates Coverage on Alcobra Pharma at Buy, Announces $24.00 PT",ADHD,
2014-04-10 00:00:00 UTC,UPDATE: Alcobra Issues Protocol to FDA for Phase IIb Study of Metadoxine ER for Treatment of Fragile X Syndrome,ADHD,
2014-04-10 00:00:00 UTC,Alcobra Issues Protocol to FDA for Phase IIb Study of Metadoxine ER for Treatment of Fragile X Syndrome,ADHD,
2014-02-19 00:00:00 UTC,Alcobra Appoints J.P. Morgan Banker Dr. Tomer Berkovitz as Chief Financial Officer,ADHD,
2014-02-19 00:00:00 UTC,Alcobra Announces Udi Bilboa to Step Down as Acting CFO,ADHD,
2014-02-13 00:00:00 UTC,Alcobra Pharma Reports Q4 EPS of $(0.45),ADHD,
2014-02-07 00:00:00 UTC,Alcobra Announces IND Submission to FDA for Extended Release Metadoxine to Treat Adults With ADHD,ADHD,
2014-01-02 00:00:00 UTC,Aegis Capital Rates Alcobra as a Top Pick in 2014,ADHD,
2014-01-02 00:00:00 UTC,"Aegis Capital Calls Alcobra 'A Top Pick in 2014,' Maintains Buy Rating, $40 Target",ADHD,
2013-12-18 00:00:00 UTC,UPDATE: FDA Grants Orphan Drug Status to Metadoxine in Fragile X Syndrome,ADHD,
2013-12-18 00:00:00 UTC,FDA Confirms Alcobra Granted Orphan Drug Designation for Metadoxine in Fragile X Syndrome,ADHD,
2013-12-17 00:00:00 UTC,Alcobra Receives FDA Orphan Designation for Metadoxine for Fragile X Syndrome,ADHD,
2013-12-04 00:00:00 UTC,UPDATE: Stifel Initiates Coverage on Alcobra as Company Regains Focus in Market,ADHD,
2013-12-04 00:00:00 UTC,"Stifel Nicolaus Initiates Coverage on Alcobra Pharma at Buy, Announces $27.00 PT",ADHD,
2013-11-22 00:00:00 UTC,Alcobra Says Data Show Metadoxine Could Lack Human Abuse Potential,ADHD,
2013-11-05 00:00:00 UTC,Alcobra Reports Successful Completion of Enrollment in Comparative Phase II Study in PI-ADHD,ADHD,
2013-10-30 00:00:00 UTC,Alcobra Closes Offering of 2.3M Shares at $16.50/Share for Gross Proceeds $38M,ADHD,
2013-10-28 00:00:00 UTC,"Investing In Future IPOs: With SEC Changes, Investors Get Ready To Invest In Startups",ADHD,
2013-10-25 00:00:00 UTC,Alcobra Prices 2 Share Offering at $16.50/Share,ADHD,
2013-10-15 00:00:00 UTC,F-1 Filing from Alcobra Shows Prospectus for Ordinary Shares,ADHD,
2013-10-14 00:00:00 UTC,Alcobra Says MG01CI No Effect on Dopamine/Noradrenaline Targets,ADHD,
2013-10-04 00:00:00 UTC,Stocks Hitting 52-Week Highs,ADHD,
2013-09-10 00:00:00 UTC,Alcobra's Pre-Clinical Study for MG01CI Shows Significant Positive Results,ADHD,
2013-08-26 00:00:00 UTC,US Stock Futures Down; Durable-Goods Data In Focus,ADHD,
2013-08-26 00:00:00 UTC,Alcobra Enrolls First Patient in MG01CI Study for Patients With PI-ADHD,ADHD,
2013-07-30 00:00:00 UTC,Alcobra Ltd. Appoints Dr. Jonathan Rubin as Chief Medical Officer,ADHD,
2013-07-10 00:00:00 UTC,Shares of Alcobra Up 30+% This Week Even as Article from Monday 'ADHD Drugs Don't Boost Kids' Grades' Now a Top Story on WSJ.com,ADHD,
2013-07-08 00:00:00 UTC,"Aegis Capital Initiates Coverage on Alcobra Pharma at Buy, Announces $30.00 PT",ADHD,
2013-06-24 00:00:00 UTC,"Alcobra Announces Patent Issuance for #8,476,304",ADHD,
2013-05-29 00:00:00 UTC,Knoll Capital Mgmt Files 13G on Alcobra Ltd. Showing 5.3% Stake,ADHD,
2013-05-22 00:00:00 UTC,Alcobra Shares Open ~$8.25,ADHD,
2013-05-22 00:00:00 UTC,"Alcobra Priced IPO of 3.125M Shares at $8/Share, Initial Range Was for 1.365M Shares at $10-12/Share; Issue Now Open for Quote, Expected to Open for Trade at 10:20AM EDT",ADHD,
2013-01-14 00:00:00 UTC,Alcobra Pharma Filed $18.75M IPO,ADHD,
2020-06-05 05:54:02 UTC,Shares of several companies in the broader technology sector are trading higher as markets rally on strong US jobs data.,ADI,
2020-06-03 06:02:14 UTC,Shares of several technology companies are trading higher as equities continue to gain on optimism over an economic reopening as well as a smaller-than-expected drop in nonfarm payrolls.,ADI,
2020-05-26 07:12:36 UTC,Shares of several technology companies are trading higher in sympathy with the overall market as equities rally on coronavirus vaccine hopes as well as a pickup in economic activity as some US states reopen businesses.,ADI,
2020-05-21 07:10:21 UTC,"Stifel Maintains Buy on Analog Devices, Raises Price Target to $125",ADI,
2020-05-21 06:46:19 UTC,"B of A Securities Maintains Buy on Analog Devices, Raises Price Target to $130",ADI,
2020-05-21 05:01:52 UTC,"JP Morgan Maintains Neutral on Analog Devices, Lowers Price Target to $119",ADI,
2020-05-21 04:48:18 UTC,"SunTrust Robinson Humphrey Maintains Buy on Analog Devices, Raises Price Target to $133",ADI,
2020-05-21 04:06:02 UTC,10 Biggest Price Target Changes For Thursday,ADI,
2020-05-21 03:57:17 UTC,"Morgan Stanley Maintains Equal-Weight on Analog Devices, Raises Price Target to $101",ADI,
2020-05-21 00:00:00 UTC,"Deutsche Bank Maintains Hold on Analog Devices, Raises Price Target to $115",ADI,
2020-05-21 00:00:00 UTC,"Raymond James Maintains Outperform on Analog Devices, Raises Price Target to $125",ADI,
2020-05-21 00:00:00 UTC,"KeyBanc Maintains Overweight on Analog Devices, Raises Price Target to $135",ADI,
2020-05-20 00:00:00 UTC,Analog Devices shares are trading higher after the company reported better-than-expected Q2 EPS results.,ADI,
2020-05-20 00:00:00 UTC,Recap: Analog Devices Q2 Earnings,ADI,
2020-05-20 00:00:00 UTC,"Analog Devices Q2 Adj. EPS $1.080 Beats $1.040 Estimate, Sales $1.317B Miss $1.330B Estimate",ADI,
2020-05-20 00:00:00 UTC,"Earnings Scheduled For May 20, 2020",ADI,
2020-05-18 00:00:00 UTC,Shares of several technology companies are trading higher amid market strength as news from a Moderna trial stoked optimism about a potential coronavirus vaccine.,ADI,
2020-05-18 00:00:00 UTC,"Morgan Stanley Maintains Equal-Weight on Analog Devices, Lowers Price Target to $95",ADI,
2020-05-15 00:00:00 UTC,"Shares of several technology companies are trading lower for the session amid US-China tensions after the US announced plans to block chip shipments to China's Huawei, negatively impacting names in the chip sector. Equities across sectors are lower for the session following a record drop in US retail sales.",ADI,
2020-05-05 00:00:00 UTC,"Shares of several technology companies are trading higher amid market strength as some US states begin easing lockdown measures, which has raised hopes of an economic rebound. Investors also weigh recent earnings from companies in the space.",ADI,
2020-05-01 00:00:00 UTC,Shares of several technology companies are trading lower on market weakness as investor uncertainty grows following quarterly earnings results from multiple companies. NOTE: This could potentially be a sell-off after the S&P 500 rallied 12.7% over the past month.,ADI,
2020-04-22 00:00:00 UTC,"Shares of several semiconductor companies are trading higher, potentially in sympathy with Texas Instruments, which reported better-than-expected Q1 financial results.",ADI,
2020-04-20 00:00:00 UTC,BofA's Stock Picks For Income Funds In 'Extremely Volatile' Earnings Season,ADI,
2020-04-17 00:00:00 UTC,"Barclays Maintains Overweight on Analog Devices, Lowers Price Target to $115",ADI,
2020-04-17 00:00:00 UTC,Shares of several technology companies are trading higher as markets gain on optimistic coronavirus outlook following positive remdesivir data from Gilead. Hopes of a treatment candidate have raised hopes of a rebound in economic activity in the future.,ADI,
2020-03-31 00:00:00 UTC,"KeyBanc Maintains Overweight on Analog Devices, Lowers Price Target to $120",ADI,
2020-03-30 00:00:00 UTC,"Citigroup Maintains Buy on Analog Devices, Lowers Price Target to $120",ADI,
2020-03-26 00:00:00 UTC,Analog Devices 'Believes It's Prudent' To Withdraw Its Q2 Guidance,ADI,
2020-03-18 00:00:00 UTC,"Morgan Stanley Maintains Equal-Weight on Analog Devices, Lowers Price Target to $97",ADI,
2020-03-17 00:00:00 UTC,"Shares of several technology, semiconductor and software companies are trading higher, rebounding from Monday's crash. Stocks may also potentially be getting a boost from expectations of further stimulus proposals.",ADI,
2020-03-10 00:00:00 UTC,"Morgan Stanley Maintains Equal-Weight on Analog Devices, Lowers Price Target to $115",ADI,
2020-02-25 00:00:00 UTC,"Marvell, Analog Devices Report Collaboration Related To Integrated 5G Radio Stations, No Terms Disclosed",ADI,
2020-02-24 00:00:00 UTC,Shares of several semiconductor companies are trading lower amid continued spread of coronavirus including notable upticks in Iran and Italy. NOTE: The virus has raised fear of a global economic slowdown.,ADI,
2020-02-20 00:00:00 UTC,"UPDATE: KeyBanc Maintains Overweight On Analog Devices, Raises Target To $145 As Firm Notes Co's 'Guidance Better Than Feared Despite Coronavirus and 5G Pause'",ADI,
2020-02-20 00:00:00 UTC,"UPDATE: Raymond James Maintains Outperform On Analog Devices, Raises Target to $140 Thinks 'stronger catalysts lie ahead once customer factories return to normal, as the pace of 5G builds resume and as they benefit from industrial growth'",ADI,
2020-02-20 00:00:00 UTC,"UPDATE: CFRA Downgrades Analog Devices To Hold, Maintains $125 Target As Firm Notes 'While consumer declines persist, we see a return to growth in FY 21'; 'But, we now see shares fairly valued'",ADI,
2020-02-20 00:00:00 UTC,"CFRA Downgrades Analog Devices to Hold, Maintains $125 Price Target",ADI,
2020-02-20 00:00:00 UTC,"JP Morgan Maintains Neutral on Analog Devices, Raises Price Target to $134",ADI,
2020-02-20 00:00:00 UTC,"Baird Maintains Outperform on Analog Devices, Raises Price Target to $135",ADI,
2020-02-20 00:00:00 UTC,"Deutsche Bank Maintains Hold on Analog Devices, Raises Price Target to $120",ADI,
2020-02-20 00:00:00 UTC,10 Biggest Price Target Changes For Thursday,ADI,
2020-02-20 00:00:00 UTC,"SunTrust Robinson Humphrey Maintains Buy on Analog Devices, Raises Price Target to $148",ADI,
2020-02-20 00:00:00 UTC,"Morgan Stanley Maintains Equal-Weight on Analog Devices, Raises Price Target to $123",ADI,
2020-02-20 00:00:00 UTC,"Raymond James Maintains Outperform on Analog Devices, Raises Price Target to $140",ADI,
2020-02-20 00:00:00 UTC,"Citigroup Upgrades Analog Devices to Buy, Raises Price Target to $144",ADI,
2020-02-20 00:00:00 UTC,"KeyBanc Maintains Overweight on Analog Devices, Raises Price Target to $145",ADI,
2020-02-19 00:00:00 UTC,Analog Devices shares are trading higher after the company reported better-than-expected Q1 EPS and sales results.,ADI,
2020-02-19 00:00:00 UTC,"Analog Devices Q1 EPS $1.03 Beats $1 Estimate, Sales $1.304B Beat $1.3B Estimate",ADI,
2020-02-19 00:00:00 UTC,9 Technology Stocks Moving In Wednesday's Pre-Market Session,ADI,
2020-02-19 00:00:00 UTC,"10 Stocks To Watch For February 19, 2020",ADI,
2020-02-19 00:00:00 UTC,"Earnings Scheduled For February 19, 2020",ADI,
2020-02-18 00:00:00 UTC,Analog Devices Raises Quarterly Dividend By 15% From $0.54 to $0.62/share,ADI,
2020-02-18 00:00:00 UTC,26 Technology Stocks Moving In Tuesday's Pre-Market Session,ADI,
2020-02-18 00:00:00 UTC,Shares of several semiconductor companies are trading lower. Weakness potentially related to continued coronavirus fears as well as reports suggesting the US is weighing trade restrictions on China that would limit the use of American chip equipment. Apple reported it does not expect to meet its quarterly revenue forecasts due to implications from the coronavirus.,ADI,
2020-02-11 00:00:00 UTC,"Analog Devices shares are trading higher, not currently seeing any company-specific news.",ADI,
2020-01-28 00:00:00 UTC,"Shares of several communication companies are trading higher, rebounding as fears of the coronavirus's impact on the economy settle. NOTE: Although the market rebounded, there are still concerns over the spread of the virus.",ADI,
2020-01-28 00:00:00 UTC,AMD CEO Lisa Su Joins Cisco Board,ADI,
2020-01-27 00:00:00 UTC,Shares of several technology and software stocks are trading lower as global equities continue to dip amid the spread of the Wuhan coronavirus. Analysts speculate uncertainty and volatility driven by virus concerns has caused rotation out of growth and risk names as well as more mature tech names.,ADI,
2020-01-22 00:00:00 UTC,Analog Devices Collaborates With Hyundai Motor Company To Launch Industry's First All-Digital Road Noise Cancellation System,ADI,
2020-01-21 00:00:00 UTC,Xilinx Files Patent Infringement Lawsuit Against Analog Devices,ADI,
2020-01-07 00:00:00 UTC,Shares of several semiconductor companies are trading higher. Not seeing any news to justify the price action in the sector. NOTE: The sector could be trading higher as CES 2020 continues to unveil new technology that may involve some of these companies.,ADI,
2019-12-30 00:00:00 UTC,Analog Devices Option Alert: Jan 17 $125 Calls Sweep (61) near the Ask: 1148 @ $0.4 vs 4818 OI; Earnings 2/19 Before Open [est] Ref=$119.0175,ADI,
2019-12-26 00:00:00 UTC,Analog Devices Option Alert: Mar 20 $125 Calls at the Ask: 1250 @ $3.3 vs 592 OI; Earnings 2/19 Before Open [est] Ref=$119.38,ADI,
2019-12-24 00:00:00 UTC,JCET Enters Into Strategic Business Agreement with Analog Devices to Grow Singapore Test Business,ADI,
2019-12-19 00:00:00 UTC,"Bank of America Maintains Buy on Analog Devices, Raises Price Target to $140",ADI,
2019-12-18 00:00:00 UTC,"Morgan Stanley Maintains Equal-Weight on Analog Devices, Raises Price Target to $118",ADI,
2019-12-13 00:00:00 UTC,Analog Devices Reports AMD CEO Lisa Su Stepping Down From Co. Board,ADI,
2019-12-12 00:00:00 UTC,Shares of semiconductor companies are trading higher after President Trump tweeted the US and China are 'getting very close to a big deal.',ADI,
2019-12-10 00:00:00 UTC,Large Option Traders Dumping Apple Puts Ahead Of Tariff Deadline,ADI,
2019-12-10 00:00:00 UTC,Analog Devices Option Alert: Dec 20 $125 Calls Sweep (2) near the Ask: 10000 @ $0.076 vs 14453 OI; Ref=$115.0,ADI,
